id,m,si,orient,off,curves,patch_ov,angles,lengths,whichEdge,mapping,iso_criteria,deep_criteria,aniso,min_block,block_criteria,block_bound,min_angle,spike_fatal,edge_ratio,on_clamp,vertex_figure,vdeg_match,homeo,wp,orbifold,evidence
25520,5,4,1,4,SSJJS,not tested,180.00 180.00 43.01 93.97 43.01,1.0000 1.0000 2.0515 2.0515 1.0000,0 0 2 2 0,0 0 0 2 0,"2,6",,no (tile),,,,43.01,,0.4875,,4,yes,4_2 4_2,p2,2222,hand
25520,5,5,0,0,JJJJS,not tested,70.18 180.00 39.64 180.00 70.18,1.0000 1.0000 1.0000 1.0000 1.3561,0 0 0 0 4,0 3 3 0 0,1,,no (tile),,,,39.64,,0.7374,,4,yes,4_2 4_2,p2,2222,hand
25520,5,5,0,1,SSSSS,not tested,28.96 180.00 75.52 75.52 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,1,,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,p2,2222,hand
25520,5,5,0,2,SSSSS,not tested,180.00 180.00 59.94 60.06 60.00,1.0000 1.0000 2.9982 2.9963 1.0000,0 0 2 3 0,0 0 0 0 0,1,,no (tile),,,,59.94,,0.3335,,4,yes,4_2 4_2,p2,2222,hand
25521,5,0,0,3,SSSSS,not tested,252.00 36.00 108.00 108.00 36.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 0 1 1,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,0,0,4,SSSSS,not tested,108.00 108.00 36.00 252.00 36.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 1 0 1,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,0,1,2,SISSS,not tested,199.45 67.49 86.95 160.55 25.56,1.0000 0.8720 1.0000 1.0000 1.0000,0 1 0 0 0,0 0 0 1 1,"2,6",,no (tile),,,,25.56,,0.8720,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,0,1,3,SSSSS,not tested,75.52 180.00 28.96 180.00 75.52,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 1 1 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,0,1,4,SIIIS,not tested,88.33 45.83 180.00 180.00 45.83,1.0000 0.4645 0.4645 0.4645 1.0000,0 1 1 1 0,0 0 0 0 1,"1,2,6",,no (tile),,,,45.83,,0.4645,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,1,0,3,SSSSS,not tested,108.00 36.00 252.00 36.00 108.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 0 0 1,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,1,0,4,SSSSS,not tested,252.00 36.00 108.00 108.00 36.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 1 0 1,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,1,1,0,SSSSS,not tested,75.52 75.52 180.00 28.96 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 1 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,1,1,1,SSSIS,not tested,210.08 31.63 149.92 89.23 59.14,1.0000 1.0000 1.0000 1.0527 1.0000,0 0 0 3 0,0 0 1 0 1,"2,6",,no (tile),,,,31.63,,0.9499,,4,yes,4_2 4_2,pgg,22x,L2
25521,5,1,1,4,SIIIS,not tested,88.33 45.83 180.00 180.00 45.83,1.0000 0.4645 0.4645 0.4645 1.0000,0 1 1 1 0,0 0 0 0 1,"1,2,6",,no (tile),,,,45.83,,0.4645,,4,yes,4_2 4_2,pgg,22x,L2
25523,5,0,0,4,SJJJJ,not needed (covering theorem),18.43 71.57 90.00 180.00 180.00,1.0000 0.3162 0.3162 0.3162 0.3162,0 1 1 1 1,0 0 3 0 3,,,YES,2,1,2,18.43,,0.3162,,3 5,yes,4_2 4_2,p2,2222,L2
25523,5,0,1,2,SIIII,not tested,44.95 45.05 90.00 180.00 180.00,1.0000 0.7065 0.2359 0.2359 0.2359,0 1 2 2 2,0 0 0 0 0,1,,no (tile),,,,44.95,,0.2359,,3 5,yes,4_2 4_2,p2,2222,L2
25523,5,2,0,3,SSSSS,not needed (covering theorem),76.35 138.20 69.10 221.80 34.55,1.0000 1.0000 1.0000 1.0000 2.1193,0 0 0 0 4,0 0 0 0 0,,,YES,2,1,2,34.55,,0.4718,,3 5,yes,4_2 4_2,p2,2222,L2
25523,5,2,1,2,SISSS,not tested,76.53 87.96 15.51 328.98 31.02,1.0000 1.2359 1.2456 1.2456 1.2456,0 1 2 2 2,0 0 0 1 0,1,,no (tile),,,,15.51,,0.8029,,3 5,yes,4_2 4_2,p2,2222,L2
25523,5,3,0,3,SSSSS,not needed (covering theorem),76.37 34.54 221.83 69.08 138.17,1.0000 0.4720 0.4720 0.4720 0.4720,0 1 1 1 1,0 0 0 0 0,,,YES,2,1,2,34.54,,0.4720,,3 5,yes,4_2 4_2,p2,2222,L2
25523,5,3,1,2,SSSIS,not tested,44.62 145.90 214.10 72.95 62.42,1.0000 1.0000 1.0000 1.7911 3.2357,0 0 0 3 4,0 1 0 0 0,1,,no (tile),,,,44.62,,0.3090,,3 5,yes,4_2 4_2,p2,2222,L2
25523,5,4,0,3,JJJJS,not needed (covering theorem),18.43 180.00 180.00 90.00 71.57,1.0000 1.0000 1.0000 1.0000 3.1623,0 0 0 0 4,0 3 0 3 0,,,YES,2,1,2,18.43,,0.3162,,3 5,yes,4_2 4_2,p2,2222,L2
25523,5,4,1,1,IIIIS,not tested,44.73 180.00 180.00 90.00 45.27,1.0000 1.0000 1.0000 2.9724 4.2231,0 0 0 3 4,0 0 0 0 0,1,,no (tile),,,,44.73,,0.2368,,3 5,yes,4_2 4_2,p2,2222,L2
25524,5,0,0,3,SUSUS,not tested,87.72 136.14 48.42 223.86 43.86,1.0000 0.6383 1.0000 0.6383 1.0000,0 1 0 1 0,0 0 1 2 0,"2,6",,no (tile),,,,43.86,,0.6383,,3 5,yes,4_2 4_2,pgg,22x,L2
25524,5,0,1,3,SSSSS,not tested,150.00 90.00 60.00 210.00 30.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 0 0 0,"1,2",,no (tile),,,,30.00,,1.0000,,3 5,yes,4_2 4_2,pgg,22x,L2
25524,5,1,0,4,SSSSS,not tested,150.00 30.00 210.00 60.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 1 0,"1,2",,no (tile),,,,30.00,,1.0000,,3 5,yes,4_2 4_2,pgg,22x,L2
25524,5,1,1,0,SUSUS,not tested,98.39 49.20 229.20 32.41 130.80,1.0000 0.9884 1.0000 0.9884 1.0000,0 1 0 1 0,0 0 1 2 0,"2,6",,no (tile),,,,32.41,,0.9884,,3 5,yes,4_2 4_2,pgg,22x,L2
25525,5,0,0,0,SSSSS,not tested,103.44 76.56 -0.00 256.56 103.44,1.0000 1.0000 0.2675 1.0000 0.2675,0 0 2 0 2,0 0 0 0 0,1,,no (tile),,,,0.00,,0.2675,,4,yes,3_2 5_2,p2,2222,L2
25525,5,0,0,3,SSSSS,not tested,-459.67 260.33 99.67 360.00 279.67,1.0000 3.0124 1.0000 3.0124 3.0124,0 1 0 1 1,0 0 0 0 0,1,,no (tile),,,,0.00,,0.3320,,4,yes,3_2 5_2,p2,2222,L2
25537,5,0,0,3,USUSS,not tested,21.73 211.57 148.43 63.35 94.92,1.0000 3.8059 1.0000 3.8059 3.8059,0 1 0 1 1,0 0 2 1 1,1,,no (tile),,,,21.73,,0.2628,,4,yes,3_2 5_2,pgg,22x,L2
25537,5,0,0,4,SSSSS,not tested,18.88 180.00 180.00 57.26 103.86,1.0000 1.0000 1.0000 1.0000 2.5990,0 0 0 0 4,0 0 0 1 0,"1,2,6",,no (tile),,,,18.88,,0.3848,,4,yes,3_2 5_2,pgg,22x,L2
25537,5,0,1,0,USUSI,not tested,43.71 160.66 199.34 73.24 63.05,1.0000 2.8857 1.0000 2.8857 5.3823,0 1 0 1 4,0 0 2 0 0,1,,no (tile),,,,43.71,,0.1858,,4,yes,3_2 5_2,pgg,22x,L2
25537,5,0,1,2,SSSSS,not tested,53.38 180.00 180.00 18.47 108.16,1.0000 1.0000 1.0000 2.5339 1.0000,0 0 0 3 0,0 0 0 0 1,"1,2,6",,no (tile),,,,18.47,,0.3946,,4,yes,3_2 5_2,pgg,22x,L2
25538,5,0,0,1,SSSIS,not tested,0.22 269.67 90.33 44.94 134.84,1.0000 1.0000 1.0000 1.4210 1.0000,0 0 0 3 0,0 1 0 0 1,(not a tile),,n/a (not a tile: fold at 0),,,,0.22,,0.7037,,,,3_2 5_2,pgg,22x,L2
25538,5,0,0,4,USUSS,not tested,37.47 159.67 200.33 20.33 122.20,1.0000 2.2068 1.0000 2.2068 2.5200,0 1 0 1 4,0 0 2 1 0,"1,6",,no (tile),,,,20.33,,0.3968,,3 5,yes,3_2 5_2,pgg,22x,L2
25538,5,0,1,0,SSSSI,not tested,5.03 223.77 136.23 63.08 111.88,1.0000 1.0000 1.0000 1.0000 2.2782,0 0 0 0 4,0 1 0 0 0,1,,no (tile),,,,5.03,,0.4389,,3 5,yes,3_2 5_2,pgg,22x,L2
25538,5,0,1,4,USUSS,not tested,25.56 205.56 154.44 59.63 94.82,1.0000 3.9556 1.0000 3.9556 3.9556,0 1 0 1 1,0 0 2 0 1,"1,2,6",,no (tile),,,,25.56,,0.2528,,3 5,yes,3_2 5_2,pgg,22x,L2
25540,5,0,0,0,SSSSS,not needed (covering theorem),43.00 273.99 21.50 115.49 86.01,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 1 0 0,,,YES,2,"1,2,6",2,21.50,,1.0000,,3 5,yes,4_2 4_2,pgg,22x,L2
25540,5,0,1,1,SISSS,not tested,321.11 19.44 86.97 73.59 38.89,1.0000 0.9958 1.0000 1.0000 1.0000,0 1 0 0 0,0 0 1 0 1,1,,no (tile),,,,19.44,,0.9958,,3 5,yes,4_2 4_2,pgg,22x,L2
25540,5,1,0,1,SSSSS,not needed (covering theorem),273.99 43.00 86.01 -2404.51 2541.50,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 1 0,,,YES,2,"1,2,6",2,21.50,,1.0000,,3 5,yes,4_2 4_2,pgg,22x,L2
25540,5,1,1,0,SSSSI,not tested,17.84 324.31 35.69 95.34 66.82,1.0000 1.0000 1.0000 1.0000 1.3456,0 0 0 0 4,0 1 0 1 0,1,,no (tile),,,,17.84,,0.7432,,3 5,yes,4_2 4_2,pgg,22x,L2
25543,5,0,0,0,SSISS,not needed (covering theorem),69.06 221.89 34.53 76.41 138.11,1.0000 1.0000 2.1175 1.0000 1.0000,0 0 2 0 0,0 0 0 0 0,,,YES,2,"1,6",2,34.53,,0.4723,,3 5,yes,4_3 4_3,pgg,22x,L2
25543,5,0,1,1,SISSS,not tested,321.11 19.44 86.97 73.59 38.89,1.0000 0.9958 1.0000 1.0000 1.0000,0 1 0 0 0,0 0 0 0 1,1,,no (tile),,,,19.44,,0.9958,,3 5,yes,4_3 4_3,pgg,22x,L2
25543,5,1,0,4,SUSUS,not tested,45.31 224.69 44.69 135.31 90.00,1.0000 1.2042 1.0000 1.2042 1.4065,0 1 0 1 4,0 0 1 2 0,"1,2,6",,no (tile),,,,44.69,,0.7110,,3 5,yes,4_3 4_3,pgg,22x,L2
25543,5,1,1,2,SSSSS,not tested,210.00 60.00 90.00 150.00 30.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 0 0 0,"1,2",,no (tile),,,,30.00,,1.0000,,3 5,yes,4_3 4_3,pgg,22x,L2
25543,5,2,0,1,SSSSS,not needed (covering theorem),273.99 43.00 86.01 -2404.51 2541.50,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 1 0,,,YES,2,"1,2,6",2,21.50,,1.0000,,3 5,yes,4_3 4_3,pgg,22x,L2
25543,5,2,1,0,SSSSI,not tested,31.49 297.03 62.97 89.29 59.22,1.0000 1.0000 1.0000 1.8237 1.7859,0 0 0 3 4,0 1 0 0 0,1,,no (tile),,,,31.49,,0.5483,,3 5,yes,4_3 4_3,pgg,22x,L2
25543,5,3,0,2,JJJIJ,not needed (covering theorem),180.00 180.00 90.00 71.57 18.43,1.0000 1.0000 1.0000 3.1623 1.0000,0 0 0 3 0,0 3 0 0 3,,,YES,2,"1,6",2,18.43,,0.3162,,3 5,yes,4_3 4_3,pgg,22x,L2
25543,5,3,1,0,IIISI,not tested,90.00 180.00 180.00 44.75 45.25,1.0000 1.0000 1.0000 4.2240 2.9736,0 0 0 3 4,0 0 0 0 0,1,,no (tile),,,,44.75,,0.2367,,3 5,yes,4_3 4_3,pgg,22x,L2
25548,5,0,1,1,SSSSS,not tested,180.00 45.12 89.75 45.12 180.00,1.0000 2.1259 2.1259 1.0000 1.0000,0 1 1 0 0,0 0 1 0 1,"1,2,6",,no (tile),,,,45.12,,0.4704,,4,yes,4_2 4_2,p2,2222,L2
25548,5,0,1,2,SSSSS,not tested,59.95 180.00 60.03 60.03 180.00,1.0000 1.0000 1.9984 1.0000 1.0000,0 0 2 0 0,0 0 0 1 1,"1,2,6",,no (tile),,,,59.95,,0.5004,,4,yes,4_2 4_2,p2,2222,L2
25548,5,0,1,3,SSSSS,not tested,76.37 76.37 180.00 27.27 180.00,1.0000 1.0606 1.0606 1.0606 1.0606,0 1 1 1 1,0 0 0 1 1,"1,2,6",,no (tile),,,,27.27,,0.9428,,4,yes,4_2 4_2,p2,2222,L2
25548,5,0,1,4,SSSSS,not tested,66.34 47.32 66.34 180.00 180.00,1.0000 1.0000 0.2675 0.2675 0.2675,0 0 2 2 2,0 1 0 1 0,"1,2,6",,no (tile),,,,47.32,,0.2675,,4,yes,4_2 4_2,p2,2222,L2
25548,5,1,0,1,SSSSS,not tested,180.00 75.52 75.52 180.00 28.96,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,1,,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,p2,2222,L2
25548,5,1,0,2,SSSSS,not tested,75.52 180.00 28.96 180.00 75.52,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,1,,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,p2,2222,L2
25548,5,1,1,0,SSSSI,not tested,72.20 180.00 35.61 180.00 72.20,1.0000 1.0000 1.0000 1.0000 1.2230,0 0 0 0 4,0 0 1 1 0,"1,2,6",,no (tile),,,,35.61,,0.8176,,4,yes,4_2 4_2,p2,2222,L2
25548,5,1,1,1,SIIIS,not tested,117.88 31.06 180.00 180.00 31.06,1.0000 0.5711 0.5711 0.5711 1.0000,0 1 1 1 0,0 0 0 0 1,"1,2,6",,no (tile),,,,31.06,,0.5711,,4,yes,4_2 4_2,p2,2222,L2
25548,5,1,1,3,SSIII,not tested,31.06 117.88 31.06 180.00 180.00,1.0000 1.0000 0.5711 0.5711 0.5711,0 0 2 2 2,0 1 0 0 0,"1,2,6",,no (tile),,,,31.06,,0.5711,,4,yes,4_2 4_2,p2,2222,L2
25548,5,1,1,4,SISSS,not tested,180.00 74.46 74.46 180.00 31.08,1.0000 1.0717 1.0000 1.0000 1.0000,0 1 0 0 0,0 0 1 1 0,"1,2,6",,no (tile),,,,31.08,,0.9331,,4,yes,4_2 4_2,p2,2222,L2
25548,5,3,1,1,SSSSS,not tested,90.90 44.55 180.00 180.00 44.55,1.0000 0.4751 0.4751 0.4751 1.0000,0 1 1 1 0,0 0 1 0 1,"1,2,6",,no (tile),,,,44.55,,0.4751,,4,yes,4_2 4_2,p2,2222,L2
25548,5,3,1,2,SSSSS,not tested,76.37 76.37 180.00 27.27 180.00,1.0000 1.0606 1.0606 1.0606 1.0606,0 1 1 1 1,0 0 0 1 1,"1,2,6",,no (tile),,,,27.27,,0.9428,,4,yes,4_2 4_2,p2,2222,L2
25548,5,3,1,3,SSSSS,not tested,180.00 23.55 180.00 78.23 78.23,1.0000 1.0000 1.0000 0.8162 1.0000,0 0 0 3 0,0 1 1 0 0,"1,2,6",,no (tile),,,,23.55,,0.8162,,4,yes,4_2 4_2,p2,2222,L2
25548,5,3,1,4,SSSSS,not tested,47.06 180.00 180.00 47.06 85.88,1.0000 1.0000 1.0000 2.2019 2.2019,0 0 0 3 3,0 1 0 0 1,"1,2,6",,no (tile),,,,47.06,,0.4542,,4,yes,4_2 4_2,p2,2222,L2
25548,5,5,0,1,SSSSS,not tested,75.52 180.00 28.96 180.00 75.52,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,1,,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,p2,2222,L2
25548,5,5,0,2,SSSSS,not tested,28.96 180.00 75.52 75.52 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,1,,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,p2,2222,L2
25548,5,5,1,0,SSSSI,not tested,72.20 180.00 35.61 180.00 72.20,1.0000 1.0000 1.0000 1.0000 1.2230,0 0 0 0 4,0 0 1 1 0,"1,2,6",,no (tile),,,,35.61,,0.8176,,4,yes,4_2 4_2,p2,2222,L2
25548,5,5,1,1,SSISS,not tested,35.61 180.00 72.20 72.20 180.00,1.0000 1.0000 1.2230 1.0000 1.0000,0 0 2 0 0,0 0 0 1 1,"1,2,6",,no (tile),,,,35.61,,0.8176,,4,yes,4_2 4_2,p2,2222,L2
25548,5,5,1,2,IISSI,not tested,180.00 180.00 31.06 117.88 31.06,1.0000 1.0000 1.7511 1.7511 1.0000,0 0 2 2 0,0 0 0 1 0,"1,2,6",,no (tile),,,,31.06,,0.5711,,4,yes,4_2 4_2,p2,2222,L2
25548,5,5,1,4,IIISS,not tested,45.39 180.00 180.00 45.39 89.23,1.0000 1.0000 1.0000 2.1357 2.1357,0 0 0 3 3,0 0 0 0 1,"1,2,6",,no (tile),,,,45.39,,0.4682,,4,yes,4_2 4_2,p2,2222,L2
25550,5,0,0,0,SUSUS,not needed (covering theorem),-35.38 156.88 -58.50 273.88 203.12,1.0000 0.6782 1.0000 0.6782 1.0000,0 1 0 1 0,0 0 1 2 0,,,YES,2,6,2,35.38,,0.6782,,4,yes,4_2 4_2,pgg,22x,L2
25550,5,0,0,1,SUSSU,not needed (covering theorem),-446.12 301.50 156.88 324.62 203.12,1.0000 0.6782 1.0000 1.0000 0.6782,0 1 0 0 1,0 0 1 1 2,,,YES,2,6,2,35.38,,0.6782,,4,yes,4_2 4_2,pgg,22x,L2
25550,5,1,1,2,SUSSU,not needed (covering theorem),-58.51 273.87 203.15 -35.36 156.85,1.0000 0.6793 1.0000 1.0000 0.6793,0 1 0 0 1,0 0 1 1 2,,,YES,2,6,2,35.36,,0.6793,,4,yes,4_2 4_2,pgg,22x,L2
25550,5,1,1,3,SSUSU,not needed (covering theorem),203.15 35.36 156.85 86.13 58.51,1.0000 1.0000 0.6793 1.0000 0.6793,0 0 2 0 2,0 0 0 1 2,,,YES,2,6,2,35.36,,0.6793,,4,yes,4_2 4_2,pgg,22x,L2
25552,5,0,1,2,SSSSS,not tested,28.96 180.00 75.52 75.52 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 1 1 1,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_3 4_3,pgg,22x,hand
25552,5,0,1,3,SSSSS,not tested,75.52 75.52 180.00 28.96 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 1 1,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_3 4_3,pgg,22x,hand
25552,5,2,1,2,SSSSS,not tested,75.52 75.52 180.00 28.96 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 1 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_3 4_3,pgg,22x,hand
25552,5,2,1,3,SSSSS,not tested,180.00 28.96 180.00 75.52 75.52,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 1 1 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_3 4_3,pgg,22x,hand
25569,5,0,1,4,JIIIJ,not tested,90.00 18.43 270.00 90.00 71.57,1.0000 0.6325 0.6325 0.6325 1.0000,0 1 1 1 0,0 0 0 0 3,9,,no (tile),,,,18.43,,0.6325,,3 4 6,yes,4_2 4_2,p4,442,L2
25569,5,1,1,4,JIIIJ,not tested,90.00 71.57 90.00 270.00 18.43,1.0000 0.6325 0.6325 0.6325 1.0000,0 1 1 1 0,0 0 0 0 3,9,,no (tile),,,,18.43,,0.6325,,3 4 6,yes,4_2 4_2,p4,442,L2
25590,5,0,0,2,SUSUS,not tested,60.00 210.00 30.00 150.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 1 0 1 0,0 0 1 2 1,"1,2,6",,no (tile),,,,30.00,,1.0000,,3 5,yes,3_1 5_1,pg,1xx,L2
25590,5,0,1,3,IUIUI,not tested,60.00 210.00 30.00 150.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 1 0 1 0,0 0 0 2 0,"1,2,6",,no (tile),,,,30.00,,1.0000,,3 5,yes,3_1 5_1,pg,1xx,L2
25593,5,0,0,0,SSSSS,not tested,36.00 252.00 36.00 108.00 108.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 0 1 0,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,0,0,1,SSSSS,not tested,36.00 108.00 108.00 36.00 252.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 0 0 1,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,0,1,2,JJIJJ,not tested,36.00 252.00 36.00 108.00 108.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 2 0 0,0 2 0 2 0,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,0,1,3,IIIII,not tested,75.52 75.52 180.00 28.96 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,0,1,4,JJIII,not tested,42.92 94.16 42.92 180.00 180.00,1.0000 1.0000 0.4882 0.4882 0.4882,0 0 2 2 2,0 2 0 0 0,"2,6",,no (tile),,,,42.92,,0.4882,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,1,0,1,SSSSS,not tested,108.00 108.00 36.00 252.00 36.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 0 1 1,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,1,0,2,SSSSS,not tested,36.00 252.00 36.00 108.00 108.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 1 1 0 1,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,1,1,0,JJJJI,not tested,36.00 252.00 36.00 108.00 108.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 4,0 2 2 0 0,"2,6",,no (tile),,,,36.00,,1.0000,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,1,1,3,JJIII,not tested,42.92 94.16 42.92 180.00 180.00,1.0000 1.0000 0.4882 0.4882 0.4882,0 0 2 2 2,0 2 0 0 0,"2,6",,no (tile),,,,42.92,,0.4882,,4,yes,4_2 4_2,pg,1xx,hand
25593,5,1,1,4,IIIII,not tested,180.00 75.52 75.52 180.00 28.96,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,pg,1xx,hand
25595,5,0,0,0,IIIII,not tested,30.00 150.00 90.00 60.00 210.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,30.00,,1.0000,,3 5,yes,4_2 4_2,pg,1xx,L2
25595,5,0,1,3,IIUIU,not tested,36.70 73.41 143.30 69.89 216.70,1.0000 1.0000 0.2675 1.0000 0.2675,0 0 2 0 2,0 0 0 0 2,"2,6",,no (tile),,,,36.70,,0.2675,,3 5,yes,4_2 4_2,pg,1xx,L2
25595,5,1,0,2,IIUIU,not tested,143.30 73.41 36.70 216.70 69.89,1.0000 1.0000 0.2675 1.0000 0.2675,0 0 2 0 2,0 0 0 0 2,"2,6",,no (tile),,,,36.70,,0.2675,,3 5,yes,4_2 4_2,pg,1xx,L2
25595,5,1,1,4,IIIII,not tested,270.00 210.00 -30.00 150.00 -60.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,30.00,,1.0000,,3 5,yes,4_2 4_2,pg,1xx,L2
25641,5,0,1,3,IIIII,not tested,180.00 75.52 75.52 180.00 28.96,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,5,0,1,4,IIIII,not tested,75.52 180.00 28.96 180.00 75.52,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,5,1,1,0,IIIII,not tested,28.96 180.00 75.52 75.52 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,5,1,1,4,IIIII,not tested,75.52 180.00 28.96 180.00 75.52,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25642,5,0,0,2,IIIII,not tested,28.96 180.00 75.52 75.52 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,5,0,0,3,IIIII,not tested,75.52 75.52 180.00 28.96 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,5,2,0,2,IIIII,not tested,75.52 75.52 180.00 28.96 180.00,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,5,2,0,3,IIIII,not tested,180.00 28.96 180.00 75.52 75.52,1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0,0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
