id,m,si,orient,off,curves,patch_ov,angles,lengths,whichEdge,mapping,iso_criteria,deep_criteria,aniso,min_block,block_criteria,block_bound,min_angle,spike_fatal,edge_ratio,on_clamp,vertex_figure,vdeg_match,homeo,wp,orbifold,evidence
25595,7,1,1,6,IIIIIII,not tested,246.72 217.76 -37.76 142.24 -28.96 388.96 -28.96,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,3 5,yes,4_2 4_2,pg,1xx,L2
25595,7,2,0,0,IIIIIII,not tested,37.76 142.24 113.28 28.96 331.04 28.96 217.76,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,28.96,,1.0000,,3 5,yes,4_2 4_2,pg,1xx,L2
25595,7,2,1,5,IIIIUIU,not tested,127.84 154.77 25.23 205.23 232.16 26.93 127.84,1.0000 1.0000 1.0000 1.0000 0.6259 1.0000 0.6259,0 0 0 0 4 0 4,0 0 0 0 0 0 2,2,,no (tile),,,,25.23,,0.6259,,3 5,yes,4_2 4_2,pg,1xx,L2
25595,7,4,0,2,USUSUSU,not tested,120.00 129.13 50.87 230.87 9.13 230.87 129.13,1.0000 2.8065 1.0000 2.8065 1.0000 2.8065 1.0000,0 1 0 1 0 1 0,0 0 2 1 2 1 0,"1,2,6",,no (tile),,,,9.13,,0.3563,,3 5,yes,4_2 4_2,pg,1xx,L2
25595,7,5,1,5,SUSUUSU,not tested,345.52 134.48 -45.52 225.52 -120.00 225.52 134.48,1.0000 0.2675 1.0000 0.2675 0.2675 1.0000 0.2675,0 1 0 1 1 0 1,0 0 1 2 2 0 0,"1,2,6",,no (tile),,,,14.48,,0.2675,,3 5,yes,4_2 4_2,pg,1xx,L2
25641,7,1,1,3,IIIIIII,not tested,41.41 180.00 180.00 41.41 180.00 97.18 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,1,1,4,IIIIIII,not tested,180.00 41.41 262.82 41.41 180.00 97.18 97.18,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,6,,no (tile),,,,41.41,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,1,1,6,IIIIIII,not tested,180.00 41.41 180.00 97.18 180.00 41.41 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,2,1,5,IIIIIII,not tested,180.00 180.00 80.41 80.41 180.00 180.00 19.19,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,2,1,6,IIIIIII,not tested,80.41 180.00 180.00 19.19 180.00 180.00 80.41,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,3,1,0,IIIIIII,not tested,97.18 180.00 41.41 180.00 180.00 41.41 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,3,1,4,IIIIIII,not tested,41.41 180.00 97.18 180.00 41.41 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,3,1,6,IIIIIII,not tested,97.18 180.00 41.41 262.82 41.41 180.00 97.18,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,6,,no (tile),,,,41.41,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,4,1,0,IIIIIII,not tested,19.19 180.00 180.00 80.41 80.41 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25641,7,4,1,6,IIIIIII,not tested,80.41 180.00 180.00 19.19 180.00 180.00 80.41,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_2 4_2,pg,1xx,L2
25642,7,1,0,4,IIIUIIU,not tested,114.15 48.30 180.00 245.85 17.56 180.00 114.15,1.0000 1.0000 1.0000 2.0302 1.0000 1.0000 2.0302,0 0 0 3 0 0 3,0 0 0 0 0 0 2,"2,6",,no (tile),,,,17.56,,0.4926,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,4,0,3,IIIIIII,not tested,19.19 180.00 180.00 80.41 80.41 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,4,0,4,IIIIIII,not tested,80.41 80.41 180.00 180.00 19.19 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,7,0,3,IIIIIII,not tested,80.41 80.41 180.00 180.00 19.19 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,7,0,4,IIIIIII,not tested,180.00 19.19 180.00 180.00 80.41 80.41 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,8,0,4,IUIIIUI,not tested,180.00 2.96 240.99 180.00 58.02 119.01 119.01,1.0000 1.1528 1.0000 1.0000 1.0000 1.1528 1.0000,0 1 0 0 0 1 0,0 0 0 0 0 2 0,"2,6",,no (tile),,,,2.96,,0.8675,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,10,0,3,UIIIUII,not tested,11.93 243.98 180.00 52.05 116.02 116.02 180.00,1.0000 0.6011 0.6011 0.6011 1.0000 0.6011 0.6011,0 1 1 1 0 1 1,0 0 0 0 2 0 0,"2,6",,no (tile),,,,11.93,,0.6011,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,11,0,2,IIIIIII,not tested,262.82 180.00 -41.41 180.00 180.00 -41.41 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,11,0,3,IIIIIII,not tested,262.82 262.82 180.00 -41.41 97.18 -41.41 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,6,,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,11,0,4,IIIIIII,not tested,41.41 262.82 41.41 180.00 97.18 97.18 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,6,,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,11,0,5,IIIIIII,not tested,41.41 180.00 180.00 41.41 180.00 97.18 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,14,0,2,IIIIIII,not tested,180.00 180.00 41.41 180.00 97.18 180.00 41.41,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,14,0,3,IIIIIII,not tested,41.41 262.82 41.41 180.00 97.18 97.18 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,6,,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,14,0,4,IIIIIII,not tested,180.00 262.82 262.82 180.00 -41.41 97.18 -41.41,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,6,,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,14,0,5,IIIIIII,not tested,41.41 180.00 97.18 180.00 41.41 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25642,7,15,0,4,IUIIUII,not tested,180.00 244.90 14.69 180.00 115.10 115.10 50.21,1.0000 1.8385 1.0000 1.0000 1.8385 1.0000 1.0000,0 1 0 0 1 0 0,0 0 0 0 2 0 0,"2,6",,no (tile),,,,14.69,,0.5439,,4,yes,4_4 4_4,pg,1xx,L2
25643,7,0,1,2,JJIIIII,not tested,42.98 94.03 42.98 180.00 180.00 180.00 180.00,1.0000 1.0000 0.2926 0.2926 0.2926 0.2926 0.2926,0 0 2 2 2 2 2,0 2 0 0 0 0 0,"2,6",,no (tile),,,,42.98,,0.2926,,4,yes,4_4 4_4,p1,o1,hand
25643,7,0,1,4,IJJIIII,not tested,180.00 43.01 93.98 43.01 180.00 180.00 180.00,1.0000 3.4189 3.4189 1.0000 1.0000 1.0000 1.0000,0 1 1 0 0 0 0,0 0 2 0 0 0 0,"2,6",,no (tile),,,,43.01,,0.2925,,4,yes,4_4 4_4,p1,o1,hand
25643,7,1,0,2,SSSSSSS,not tested,301.02 271.16 -271.16 271.16 180.00 88.84 58.98,1.0000 1.6091 1.0000 1.6091 1.6091 1.0000 5.6320,0 1 0 1 1 0 6,0 0 0 0 0 0 0,(not a tile),,"n/a (not a tile: no curve choice found that clears touch, on this shape or elsewhere in its family; best clearance 2.7e-16 -- search, not proof)",,,,58.98,,0.1776,,,,4_4 4_4,p1,o1,hand
25643,7,1,0,3,SSSSSSS,not needed (covering theorem),-1105.71 -437.14 848.57 -437.14 1722.86 -488.57 797.14,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,,,YES,2,4,2,25.71,,1.0000,,4,yes,4_4 4_4,p1,o1,hand
25643,7,1,1,1,IJJJJJJ,not tested,74.53 74.53 180.00 180.00 30.95 180.00 180.00,1.0000 0.6247 0.6247 0.6247 0.6247 0.6247 0.6247,0 1 1 1 1 1 1,0 0 0 0 2 2 2,"2,6",,no (tile),,,,30.95,,0.6247,,4,yes,4_4 4_4,p1,o1,hand
25643,7,1,1,2,JJIIIII,not tested,42.98 94.03 42.98 180.00 180.00 180.00 180.00,1.0000 1.0000 0.2926 0.2926 0.2926 0.2926 0.2926,0 0 2 2 2 2 2,0 2 0 0 0 0 0,"2,6",,no (tile),,,,42.98,,0.2926,,4,yes,4_4 4_4,p1,o1,hand
25643,7,1,1,3,JIJJJJJ,not needed (covering theorem),540.00 291.99 -68.01 -180.00 -43.99 403.99 -43.99,1.0000 2.2470 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 0 0 0 0 0,0 0 2 2 0 2 0,,,YES,2,4,2,43.99,,0.4450,,4,yes,4_4 4_4,p1,o1,hand
25643,7,2,0,4,SSSSSSS,not needed (covering theorem),231.43 77.14 25.71 282.86 128.57 77.14 77.14,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,,,YES,2,4,2,25.71,,1.0000,,4,yes,4_4 4_4,p1,o1,hand
25643,7,2,1,1,IJJJJJJ,not needed (covering theorem),68.02 68.02 180.00 43.96 316.04 43.96 180.00,1.0000 0.4453 0.4453 0.4453 0.4453 0.4453 0.4453,0 1 1 1 1 1 1,0 0 0 2 0 2 2,,,YES,2,4,2,43.96,,0.4453,,4,yes,4_4 4_4,p1,o1,hand
25643,7,2,1,2,JJIIIII,not tested,42.98 94.03 42.98 180.00 180.00 180.00 180.00,1.0000 1.0000 0.2926 0.2926 0.2926 0.2926 0.2926,0 0 2 2 2 2 2,0 2 0 0 0 0 0,"2,6",,no (tile),,,,42.98,,0.2926,,4,yes,4_4 4_4,p1,o1,hand
25643,7,2,1,3,JIJJJJJ,not tested,180.00 52.89 52.89 180.00 180.00 74.22 180.00,1.0000 3.6200 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 0 0 0 0 0,0 0 2 2 2 0 0,"2,6",,no (tile),,,,52.89,,0.2762,,4,yes,4_4 4_4,p1,o1,hand
25643,7,3,1,0,JIIIIIJ,not tested,86.82 46.59 180.00 180.00 180.00 180.00 46.59,1.0000 0.2749 0.2749 0.2749 0.2749 0.2749 1.0000,0 1 1 1 1 1 0,0 0 0 0 0 0 2,"2,6",,no (tile),,,,46.59,,0.2749,,4,yes,4_4 4_4,p1,o1,hand
25643,7,3,1,2,JJIIIII,not tested,42.98 94.03 42.98 180.00 180.00 180.00 180.00,1.0000 1.0000 0.2926 0.2926 0.2926 0.2926 0.2926,0 0 2 2 2 2 2,0 2 0 0 0 0 0,"2,6",,no (tile),,,,42.98,,0.2926,,4,yes,4_4 4_4,p1,o1,hand
25643,7,4,1,1,IJJJJJJ,not tested,74.53 74.53 180.00 180.00 30.95 180.00 180.00,1.0000 0.6247 0.6247 0.6247 0.6247 0.6247 0.6247,0 1 1 1 1 1 1,0 0 0 0 2 2 2,"2,6",,no (tile),,,,30.95,,0.6247,,4,yes,4_4 4_4,p1,o1,hand
25643,7,6,1,0,JIIIIIJ,not tested,86.82 46.59 180.00 180.00 180.00 180.00 46.59,1.0000 0.2749 0.2749 0.2749 0.2749 0.2749 1.0000,0 1 1 1 1 1 0,0 0 0 0 0 0 2,"2,6",,no (tile),,,,46.59,,0.2749,,4,yes,4_4 4_4,p1,o1,hand
25643,7,6,1,1,IJJJJJJ,not needed (covering theorem),68.02 68.02 180.00 43.96 316.04 43.96 180.00,1.0000 0.4453 0.4453 0.4453 0.4453 0.4453 0.4453,0 1 1 1 1 1 1,0 0 0 2 0 2 2,,,YES,2,4,2,43.96,,0.4453,,4,yes,4_4 4_4,p1,o1,hand
25643,7,6,1,6,JJJJJJI,not tested,83.65 180.00 180.00 12.71 180.00 180.00 83.65,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.6639,0 0 0 0 0 0 6,0 0 0 2 2 2 0,"2,6",,no (tile),,,,12.71,,0.6639,,4,yes,4_4 4_4,p1,o1,hand
25643,7,7,1,1,IJJJJJJ,not tested,74.53 74.53 180.00 180.00 30.95 180.00 180.00,1.0000 0.6247 0.6247 0.6247 0.6247 0.6247 0.6247,0 1 1 1 1 1 1,0 0 0 0 2 2 2,"2,6",,no (tile),,,,30.95,,0.6247,,4,yes,4_4 4_4,p1,o1,hand
25643,7,8,1,0,JIIIIIJ,not tested,86.82 46.59 180.00 180.00 180.00 180.00 46.59,1.0000 0.2749 0.2749 0.2749 0.2749 0.2749 1.0000,0 1 1 1 1 1 0,0 0 0 0 0 0 2,"2,6",,no (tile),,,,46.59,,0.2749,,4,yes,4_4 4_4,p1,o1,hand
25643,7,8,1,1,IJJJJJJ,not tested,74.53 74.53 180.00 180.00 30.95 180.00 180.00,1.0000 0.6247 0.6247 0.6247 0.6247 0.6247 0.6247,0 1 1 1 1 1 1,0 0 0 0 2 2 2,"2,6",,no (tile),,,,30.95,,0.6247,,4,yes,4_4 4_4,p1,o1,hand
25643,7,8,1,6,JJJJJJI,not needed (covering theorem),68.01 180.00 43.98 316.02 43.98 180.00 68.01,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 2.2467,0 0 0 0 0 0 6,0 0 2 0 2 2 0,,,YES,2,4,2,43.98,,0.4451,,4,yes,4_4 4_4,p1,o1,hand
25643,7,9,1,0,JIIIIIJ,not tested,86.82 46.59 180.00 180.00 180.00 180.00 46.59,1.0000 0.2749 0.2749 0.2749 0.2749 0.2749 1.0000,0 1 1 1 1 1 0,0 0 0 0 0 0 2,"2,6",,no (tile),,,,46.59,,0.2749,,4,yes,4_4 4_4,p1,o1,hand
25643,7,9,1,5,IIIIIJJ,not tested,47.05 180.00 180.00 180.00 180.00 47.05 85.89,1.0000 1.0000 1.0000 1.0000 1.0000 3.6694 3.6694,0 0 0 0 0 5 5,0 0 0 0 0 0 2,"2,6",,no (tile),,,,47.05,,0.2725,,4,yes,4_4 4_4,p1,o1,hand
25643,7,10,0,2,SSSSSSS,not tested,328.02 275.60 180.00 84.40 -84.40 84.40 31.98,1.0000 0.5911 0.5911 1.0000 0.5911 1.0000 3.3326,0 1 1 0 1 0 6,0 0 0 0 0 0 0,(not a tile),,"n/a (not a tile: no curve choice found that clears touch, on this shape or elsewhere in its family; best clearance 3.0e-16 -- search, not proof)",,,,31.98,,0.1774,,,,4_4 4_4,p1,o1,hand
25643,7,10,0,3,SSSSSSS,not tested,25.71 282.86 128.57 77.14 77.14 231.43 77.14,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,,closing m-gon self-intersects (not a simple polygon) — not p,n/a (tile degenerate at high precision),,,,25.71,,1.0000,,4,yes,4_4 4_4,p1,o1,hand
25643,7,10,1,5,JJIJJJJ,not needed (covering theorem),316.00 180.00 -68.00 -68.00 180.00 316.00 44.00,1.0000 1.0000 2.2476 1.0000 1.0000 1.0000 1.0000,0 0 2 0 0 0 0,0 0 0 2 2 0 2,,,YES,2,4,2,44.00,,0.4449,,4,yes,4_4 4_4,p1,o1,hand
25643,7,10,1,6,IIJJIII,not tested,180.00 180.00 43.01 93.98 43.01 180.00 180.00,1.0000 1.0000 3.4189 3.4189 1.0000 1.0000 1.0000,0 0 2 2 0 0 0,0 0 0 2 0 0 0,"2,6",,no (tile),,,,43.01,,0.2925,,4,yes,4_4 4_4,p1,o1,hand
25643,7,12,1,5,JJIJJJJ,not tested,180.00 180.00 82.35 82.35 180.00 180.00 15.30,1.0000 1.0000 0.7988 1.0000 1.0000 1.0000 1.0000,0 0 2 0 0 0 0,0 0 0 2 2 2 0,"2,6",,no (tile),,,,15.30,,0.7988,,4,yes,4_4 4_4,p1,o1,hand
25643,7,12,1,6,JJJJJJI,not tested,83.65 180.00 180.00 12.71 180.00 180.00 83.65,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.6639,0 0 0 0 0 0 6,0 0 0 2 2 2 0,"2,6",,no (tile),,,,12.71,,0.6639,,4,yes,4_4 4_4,p1,o1,hand
25643,7,15,0,3,SSSSSSS,not needed (covering theorem),591.43 77.14 437.14 -231.43 282.86 -334.29 77.14,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,,,YES,2,"1,4",2,25.71,,1.0000,,4,yes,4_4 4_4,p1,o1,hand
25643,7,15,0,4,SSSSSSS,not needed (covering theorem),128.57 282.86 25.71 77.14 231.43 77.14 77.14,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,,,YES,2,"1,4",2,25.71,,1.0000,,4,yes,4_4 4_4,p1,o1,hand
25643,7,15,1,4,JJJJJIJ,not tested,180.00 180.00 37.20 180.00 180.00 71.40 71.40,1.0000 1.0000 1.0000 1.0000 1.0000 1.9140 1.0000,0 0 0 0 0 5 0,0 0 2 2 2 0 0,"2,6",,no (tile),,,,37.20,,0.5225,,4,yes,4_4 4_4,p1,o1,hand
25643,7,15,1,5,IIIIIJJ,not tested,47.05 180.00 180.00 180.00 180.00 47.05 85.89,1.0000 1.0000 1.0000 1.0000 1.0000 3.6694 3.6694,0 0 0 0 0 5 5,0 0 0 0 0 0 2,"2,6",,no (tile),,,,47.05,,0.2725,,4,yes,4_4 4_4,p1,o1,hand
25643,7,15,1,6,JJJJJJI,not needed (covering theorem),68.01 180.00 43.98 316.02 43.98 180.00 68.01,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 2.2467,0 0 0 0 0 0 6,0 0 2 0 2 2 0,,,YES,2,4,2,43.98,,0.4451,,4,yes,4_4 4_4,p1,o1,hand
25643,7,16,0,4,SSSSSSS,not needed (covering theorem),-1105.71 -437.14 848.57 -437.14 1722.86 -488.57 797.14,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,,,YES,2,"1,4",2,25.71,,1.0000,,4,yes,4_4 4_4,p1,o1,hand
25643,7,16,1,1,IIIJJII,not tested,180.00 180.00 180.00 43.01 93.98 43.01 180.00,1.0000 1.0000 1.0000 3.4189 3.4189 1.0000 1.0000,0 0 0 3 3 0 0,0 0 0 0 2 0 0,"2,6",,no (tile),,,,43.01,,0.2925,,4,yes,4_4 4_4,p1,o1,hand
25643,7,16,1,2,JJJJIJJ,not needed (covering theorem),43.99 316.01 43.99 180.00 68.01 68.01 180.00,1.0000 1.0000 1.0000 1.0000 2.2470 1.0000 1.0000,0 0 0 0 4 0 0,0 2 0 0 0 2 2,,,YES,2,4,2,43.99,,0.4450,,4,yes,4_4 4_4,p1,o1,hand
25643,7,17,1,6,JJJJJJI,not tested,83.65 180.00 180.00 12.71 180.00 180.00 83.65,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.6639,0 0 0 0 0 0 6,0 0 0 2 2 2 0,"2,6",,no (tile),,,,12.71,,0.6639,,4,yes,4_4 4_4,p1,o1,hand
25643,7,18,0,3,SSSSSSS,not needed (covering theorem),77.14 231.43 77.14 25.71 282.86 128.57 77.14,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,,,YES,2,"1,4",2,25.71,,1.0000,,4,yes,4_4 4_4,p1,o1,hand
25643,7,18,0,4,SSSSSSS,not tested,25.71 282.86 128.57 77.14 77.14 231.43 77.14,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,,closing m-gon self-intersects (not a simple polygon) — not p,n/a (tile degenerate at high precision),,,,25.71,,1.0000,,4,yes,4_4 4_4,p1,o1,hand
25643,7,18,1,4,JJJJJIJ,not needed (covering theorem),180.00 43.93 316.07 43.93 180.00 68.04 68.04,1.0000 1.0000 1.0000 1.0000 1.0000 2.2441 1.0000,0 0 0 0 0 5 0,0 2 0 2 2 0 0,,,YES,2,4,2,43.93,,0.4456,,4,yes,4_4 4_4,p1,o1,hand
25643,7,18,1,5,IIIIIJJ,not tested,47.05 180.00 180.00 180.00 180.00 47.05 85.89,1.0000 1.0000 1.0000 1.0000 1.0000 3.6694 3.6694,0 0 0 0 0 5 5,0 0 0 0 0 0 2,"2,6",,no (tile),,,,47.05,,0.2725,,4,yes,4_4 4_4,p1,o1,hand
25643,7,18,1,6,JJJJJJI,not tested,83.65 180.00 180.00 12.71 180.00 180.00 83.65,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.6639,0 0 0 0 0 0 6,0 0 0 2 2 2 0,"2,6",,no (tile),,,,12.71,,0.6639,,4,yes,4_4 4_4,p1,o1,hand
25643,7,19,1,3,IIIIJJI,not tested,180.00 180.00 180.00 180.00 43.01 93.98 43.01,1.0000 1.0000 1.0000 1.0000 3.4189 3.4189 1.0000,0 0 0 0 4 4 0,0 0 0 0 0 2 0,"2,6",,no (tile),,,,43.01,,0.2925,,4,yes,4_4 4_4,p1,o1,hand
25643,7,19,1,5,IIIIIJJ,not tested,47.05 180.00 180.00 180.00 180.00 47.05 85.89,1.0000 1.0000 1.0000 1.0000 1.0000 3.6694 3.6694,0 0 0 0 0 5 5,0 0 0 0 0 0 2,"2,6",,no (tile),,,,47.05,,0.2725,,4,yes,4_4 4_4,p1,o1,hand
25644,7,0,1,4,ISSIIII,not tested,180.00 59.88 60.12 60.00 180.00 180.00 180.00,1.0000 4.9939 4.9879 1.0000 1.0000 1.0000 1.0000,0 1 2 0 0 0 0,0 0 0 0 0 0 0,1,,no (tile),,,,59.88,,0.2002,,4,yes,4_4 4_4,pg,1xx,L2
25644,7,3,0,0,SIIIIIS,not tested,60.00 60.00 180.00 180.00 180.00 180.00 60.00,1.0000 0.2000 0.2000 0.2000 0.2000 0.2000 1.0001,0 1 1 1 1 1 6,0 0 0 0 0 0 0,1,,no (tile),,,,60.00,,0.2000,,4,yes,4_4 4_4,pg,1xx,L2
25644,7,5,1,3,IIIIIII,not tested,41.41 180.00 180.00 41.41 180.00 97.18 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,41.41,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25644,7,6,0,0,SIIIIIS,not tested,60.00 60.00 180.00 180.00 180.00 180.00 60.00,1.0000 0.2000 0.2000 0.2000 0.2000 0.2000 1.0001,0 1 1 1 1 1 6,0 0 0 0 0 0 0,1,,no (tile),,,,60.00,,0.2000,,4,yes,4_4 4_4,pg,1xx,L2
25644,7,6,0,1,IIIIIII,not tested,80.41 80.41 180.00 19.19 340.81 19.19 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25644,7,6,0,6,IIIIIII,not tested,80.41 180.00 180.00 19.19 180.00 180.00 80.41,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
25644,7,8,0,0,SIIIIIS,not tested,60.00 60.00 180.00 180.00 180.00 180.00 60.00,1.0000 0.2000 0.2000 0.2000 0.2000 0.2000 1.0001,0 1 1 1 1 1 6,0 0 0 0 0 0 0,1,,no (tile),,,,60.00,,0.2000,,4,yes,4_4 4_4,pg,1xx,L2
25644,7,8,0,1,IIIIIII,not tested,80.41 80.41 180.00 180.00 19.19 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,"1,2,6",,no (tile),,,,19.19,,1.0000,,4,yes,4_4 4_4,pg,1xx,L2
